"wowheadZoneId";"nom";"decision";"monde";"continent";"region";"parent";"typeGeographique";"profondeur";"extension";"typeInstance";"statutRevue";"methodeRevue";"chemin";"note";"wowheadUrl"
"10413";"Revendreth";"Conservée";"Ombreterre";"Ombreterre";"Revendreth";"continent:shadowlands";"region";"1";"Shadowlands";"Zone";"reviewed";"user_manual_review";"Ombreterre > Ombreterre > Revendreth";"";"https://www.wowhead.com/fr/zone=10413"
"12858";"Cœur de la Forêt";"Conservée";"Ombreterre";"Ombreterre";"Sylvarden";"wowhead-zone:11510";"subzone";"2";"Shadowlands";"Zone";"reviewed";"user_manual_review";"Ombreterre > Ombreterre > Sylvarden > Cœur de la Forêt";"";"https://www.wowhead.com/fr/zone=12858"
"11510";"Sylvarden";"Conservée";"Ombreterre";"Ombreterre";"Sylvarden";"continent:shadowlands";"region";"1";"Shadowlands";"Zone";"reviewed";"user_manual_review";"Ombreterre > Ombreterre > Sylvarden";"";"https://www.wowhead.com/fr/zone=11510"
"13672";"Tazavesh, le marché dissimulé";"Conservée";"Ombreterre";"Ombreterre";"Tazavesh, le marché dissimulé";"continent:shadowlands";"region";"1";"Shadowlands";"Zone";"reviewed";"user_manual_review";"Ombreterre > Ombreterre > Tazavesh, le marché dissimulé";"";"https://www.wowhead.com/fr/zone=13672"
"13898";"Champs Catalyseurs";"Conservée";"Ombreterre";"Ombreterre";"Zereth Mortis";"wowhead-zone:13536";"subzone";"2";"Shadowlands";"Zone";"reviewed";"user_manual_review";"Ombreterre > Ombreterre > Zereth Mortis > Champs Catalyseurs";"";"https://www.wowhead.com/fr/zone=13898"
"13753";"Cryptes de l’Éternel";"Conservée";"Ombreterre";"Ombreterre";"Zereth Mortis";"wowhead-zone:13536";"subzone";"2";"Shadowlands";"Zone";"reviewed";"user_manual_review";"Ombreterre > Ombreterre > Zereth Mortis > Cryptes de l’Éternel";"";"https://www.wowhead.com/fr/zone=13753"
"13952";"Esper locrien";"Conservée";"Ombreterre";"Ombreterre";"Zereth Mortis";"wowhead-zone:13536";"subzone";"2";"Shadowlands";"Zone";"reviewed";"user_manual_review";"Ombreterre > Ombreterre > Zereth Mortis > Esper locrien";"";"https://www.wowhead.com/fr/zone=13952"
"13928";"Fonderie de l’Éclosion";"Conservée";"Ombreterre";"Ombreterre";"Zereth Mortis";"wowhead-zone:13536";"subzone";"2";"Shadowlands";"Zone";"reviewed";"user_manual_review";"Ombreterre > Ombreterre > Zereth Mortis > Fonderie de l’Éclosion";"";"https://www.wowhead.com/fr/zone=13928"
"13708";"Plaine de l’Actualisation";"Conservée";"Ombreterre";"Ombreterre";"Zereth Mortis";"wowhead-zone:13536";"subzone";"2";"Shadowlands";"Zone";"reviewed";"user_manual_review";"Ombreterre > Ombreterre > Zereth Mortis > Plaine de l’Actualisation";"";"https://www.wowhead.com/fr/zone=13708"
"13891";"Repos de la fertilité";"Conservée";"Ombreterre";"Ombreterre";"Zereth Mortis";"wowhead-zone:13536";"subzone";"2";"Shadowlands";"Zone";"reviewed";"user_manual_review";"Ombreterre > Ombreterre > Zereth Mortis > Repos de la fertilité";"";"https://www.wowhead.com/fr/zone=13891"
"13409";"Zone 1 des Progéniteurs";"Conservée";"Ombreterre";"Ombreterre";"Zereth Mortis";"wowhead-zone:13536";"subzone";"2";"Shadowlands";"Zone";"reviewed";"user_manual_review";"Ombreterre > Ombreterre > Zereth Mortis > Zone 1 des Progéniteurs";"";"https://www.wowhead.com/fr/zone=13409"
"13536";"Zereth Mortis";"Conservée";"Ombreterre";"Ombreterre";"Zereth Mortis";"continent:shadowlands";"region";"1";"Shadowlands";"Zone";"reviewed";"user_manual_review";"Ombreterre > Ombreterre > Zereth Mortis";"";"https://www.wowhead.com/fr/zone=13536"
"13332";"Antre";"Supprimée";"Ombreterre";"Ombreterre";"";"";"";"";"Shadowlands";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=13332"
"12848";"Bastion - trésors";"Supprimée";"Ombreterre";"Ombreterre";"";"";"";"";"Shadowlands";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=12848"
"12847";"Bastion - vignettes";"Supprimée";"Ombreterre";"Ombreterre";"";"";"";"";"Shadowlands";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=12847"
"13633";"Campagne de la 9.1";"Supprimée";"Ombreterre";"Ombreterre";"";"";"";"";"Shadowlands";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=13633"
"13433";"Entre-Deux";"Supprimée";"Ombreterre";"Ombreterre";"";"";"";"";"Shadowlands";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=13433"
"13553";"Évasion de l’Antre";"Supprimée";"Ombreterre";"Ombreterre";"";"";"";"";"Shadowlands";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=13553"
"11508";"SinewTestArea";"Supprimée";"Ombreterre";"Ombreterre";"";"";"";"";"Shadowlands";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=11508"
