"wowheadZoneId";"nom";"decision";"monde";"continent";"region";"parent";"typeGeographique";"profondeur";"extension";"typeInstance";"statutRevue";"methodeRevue";"chemin";"note";"wowheadUrl"
"14966";"Carte de dev – Confins de l’Exil";"Conservée";"Azeroth";"Royaumes de l'Est";"Carte de dev – Confins de l’Exil";"continent:eastern-kingdoms";"region";"1";"Dragonflight";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Carte de dev – Confins de l’Exil";"";"https://www.wowhead.com/fr/zone=14966"
"14963";"Carte de dev – Entraînement aux quêtes";"Conservée";"Azeroth";"Royaumes de l'Est";"Carte de dev – Entraînement aux quêtes";"continent:eastern-kingdoms";"region";"1";"Dragonflight";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Carte de dev – Entraînement aux quêtes";"";"https://www.wowhead.com/fr/zone=14963"
"14968";"Carte de dev – Île de Mécagone";"Conservée";"Azeroth";"Royaumes de l'Est";"Carte de dev – Île de Mécagone";"continent:eastern-kingdoms";"region";"1";"Dragonflight";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Carte de dev – Île de Mécagone";"";"https://www.wowhead.com/fr/zone=14968"
"14967";"Carte de dev – Zereth Mortis";"Conservée";"Azeroth";"Royaumes de l'Est";"Carte de dev – Zereth Mortis";"continent:eastern-kingdoms";"region";"1";"Dragonflight";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Carte de dev – Zereth Mortis";"";"https://www.wowhead.com/fr/zone=14967"
"9043";"Choc de Silithus";"Conservée";"Azeroth";"Royaumes de l'Est";"Choc de Silithus";"continent:eastern-kingdoms";"region";"1";"Legion";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Choc de Silithus";"";"https://www.wowhead.com/fr/zone=9043"
"13975";"Clairières de Tirisfal";"Conservée";"Azeroth";"Royaumes de l'Est";"Clairières de Tirisfal";"continent:eastern-kingdoms";"region";"1";"Shadowlands";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Clairières de Tirisfal";"";"https://www.wowhead.com/fr/zone=13975"
"13983";"Clairières de Tirisfal";"Conservée";"Azeroth";"Royaumes de l'Est";"Clairières de Tirisfal";"continent:eastern-kingdoms";"region";"1";"Shadowlands";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Clairières de Tirisfal";"";"https://www.wowhead.com/fr/zone=13983"
"14045";"Clairières de Tirisfal";"Conservée";"Azeroth";"Royaumes de l'Est";"Clairières de Tirisfal";"continent:eastern-kingdoms";"region";"1";"Shadowlands";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Clairières de Tirisfal";"";"https://www.wowhead.com/fr/zone=14045"
"7976";"Clairières de Tirisfal";"Conservée";"Azeroth";"Royaumes de l'Est";"Clairières de Tirisfal";"continent:eastern-kingdoms";"region";"1";"Legion";"Acquisition d'Artefact";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Clairières de Tirisfal";"";"https://www.wowhead.com/fr/zone=7976"
"85";"Clairières de Tirisfal";"Conservée";"Azeroth";"Royaumes de l'Est";"Clairières de Tirisfal";"continent:eastern-kingdoms";"region";"1";"Vanilla";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Clairières de Tirisfal";"";"https://www.wowhead.com/fr/zone=85"
"6170";"Comté-du-Nord";"Conservée";"Azeroth";"Royaumes de l'Est";"Comté-du-Nord";"continent:eastern-kingdoms";"region";"1";"Mists of Pandaria";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Comté-du-Nord";"";"https://www.wowhead.com/fr/zone=6170"
"13494";"Conception de niveaux [CARTE DE DEV]";"Conservée";"Azeroth";"Royaumes de l'Est";"Conception de niveaux [CARTE DE DEV]";"continent:eastern-kingdoms";"region";"1";"Shadowlands";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Conception de niveaux [CARTE DE DEV]";"";"https://www.wowhead.com/fr/zone=13494"
"11356";"Continent";"Conservée";"Azeroth";"Royaumes de l'Est";"Continent";"continent:eastern-kingdoms";"region";"1";"Battle for Azeroth";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Continent";"";"https://www.wowhead.com/fr/zone=11356"
"267";"Contreforts de Hautebrande";"Conservée";"Azeroth";"Royaumes de l'Est";"Contreforts de Hautebrande";"continent:eastern-kingdoms";"region";"1";"Vanilla";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Contreforts de Hautebrande";"";"https://www.wowhead.com/fr/zone=267"
"13583";"Cratère de Lug’thun";"Conservée";"Azeroth";"Royaumes de l'Est";"Cratère de Lug’thun";"continent:eastern-kingdoms";"region";"1";"Shadowlands";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Cratère de Lug’thun";"";"https://www.wowhead.com/fr/zone=13583"
"14730";"Crèche abandonnée";"Conservée";"Azeroth";"Royaumes de l'Est";"Crèche abandonnée";"continent:eastern-kingdoms";"region";"1";"The War Within";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Crèche abandonnée";"";"https://www.wowhead.com/fr/zone=14730"
"14616";"Creux de Sombrelueur";"Conservée";"Azeroth";"Royaumes de l'Est";"Creux de Sombrelueur";"continent:eastern-kingdoms";"region";"1";"The War Within";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Creux de Sombrelueur";"";"https://www.wowhead.com/fr/zone=14616"
"8535";"Dalaran (Défilé de Deuillevent)";"Conservée";"Azeroth";"Royaumes de l'Est";"Dalaran (Défilé de Deuillevent)";"continent:eastern-kingdoms";"region";"1";"Legion";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Dalaran (Défilé de Deuillevent)";"";"https://www.wowhead.com/fr/zone=8535"
"7886";"Dalaran";"Conservée";"Azeroth";"Royaumes de l'Est";"Dalaran";"continent:eastern-kingdoms";"region";"1";"Legion";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Dalaran";"";"https://www.wowhead.com/fr/zone=7886"
"9692";"Damarcus_World";"Conservée";"Azeroth";"Royaumes de l'Est";"Damarcus_World";"continent:eastern-kingdoms";"region";"1";"Battle for Azeroth";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Damarcus_World";"";"https://www.wowhead.com/fr/zone=9692"
"41";"Défilé de Deuillevent";"Conservée";"Azeroth";"Royaumes de l'Est";"Défilé de Deuillevent";"continent:eastern-kingdoms";"region";"1";"Vanilla";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Défilé de Deuillevent";"";"https://www.wowhead.com/fr/zone=41"
"8058";"Dev Area - A";"Conservée";"Azeroth";"Royaumes de l'Est";"Dev Area - A";"continent:eastern-kingdoms";"region";"1";"Legion";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Dev Area - A";"";"https://www.wowhead.com/fr/zone=8058"
"8059";"Dev Area - B";"Conservée";"Azeroth";"Royaumes de l'Est";"Dev Area - B";"continent:eastern-kingdoms";"region";"1";"Legion";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Dev Area - B";"";"https://www.wowhead.com/fr/zone=8059"
"8060";"Dev Area - C";"Conservée";"Azeroth";"Royaumes de l'Est";"Dev Area - C";"continent:eastern-kingdoms";"region";"1";"Legion";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Dev Area - C";"";"https://www.wowhead.com/fr/zone=8060"
"8061";"Dev Area - D";"Conservée";"Azeroth";"Royaumes de l'Est";"Dev Area - D";"continent:eastern-kingdoms";"region";"1";"Legion";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Dev Area - D";"";"https://www.wowhead.com/fr/zone=8061"
"8063";"Dev Area - F";"Conservée";"Azeroth";"Royaumes de l'Est";"Dev Area - F";"continent:eastern-kingdoms";"region";"1";"Legion";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Dev Area - F";"";"https://www.wowhead.com/fr/zone=8063"
"8955";"Dev Area - H (copy)";"Conservée";"Azeroth";"Royaumes de l'Est";"Dev Area - H (copy)";"continent:eastern-kingdoms";"region";"1";"Battle for Azeroth";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Dev Area - H (copy)";"";"https://www.wowhead.com/fr/zone=8955"
"8957";"Dev Area - I";"Conservée";"Azeroth";"Royaumes de l'Est";"Dev Area - I";"continent:eastern-kingdoms";"region";"1";"Battle for Azeroth";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Dev Area - I";"";"https://www.wowhead.com/fr/zone=8957"
"7674";"Donjon de la Légion";"Conservée";"Azeroth";"Royaumes de l'Est";"Donjon de la Légion";"continent:eastern-kingdoms";"region";"1";"Legion";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Donjon de la Légion";"";"https://www.wowhead.com/fr/zone=7674"
"15534";"Dreg_DemoArea_Flood";"Conservée";"Azeroth";"Royaumes de l'Est";"Dreg_DemoArea_Flood";"continent:eastern-kingdoms";"region";"1";"The War Within";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Dreg_DemoArea_Flood";"";"https://www.wowhead.com/fr/zone=15534"
"15512";"Dreg_DemoArea";"Conservée";"Azeroth";"Royaumes de l'Est";"Dreg_DemoArea";"continent:eastern-kingdoms";"region";"1";"The War Within";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Dreg_DemoArea";"";"https://www.wowhead.com/fr/zone=15512"
"1";"Dun Morogh";"Conservée";"Azeroth";"Royaumes de l'Est";"Dun Morogh";"continent:eastern-kingdoms";"region";"1";"Vanilla";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Dun Morogh";"";"https://www.wowhead.com/fr/zone=1"
"15511";"Durotar_DemoArea";"Conservée";"Azeroth";"Royaumes de l'Est";"Durotar_DemoArea";"continent:eastern-kingdoms";"region";"1";"The War Within";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Durotar_DemoArea";"";"https://www.wowhead.com/fr/zone=15511"
"8801";"Dustwallow Marsh UNUSED";"Conservée";"Azeroth";"Royaumes de l'Est";"Dustwallow Marsh UNUSED";"continent:eastern-kingdoms";"region";"1";"Battle for Azeroth";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Dustwallow Marsh UNUSED";"";"https://www.wowhead.com/fr/zone=8801"
"9552";"Entraînement aux quêtes";"Conservée";"Azeroth";"Royaumes de l'Est";"Entraînement aux quêtes";"continent:eastern-kingdoms";"region";"1";"Battle for Azeroth";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Entraînement aux quêtes";"";"https://www.wowhead.com/fr/zone=9552"
"11476";"EnvArtDevMaldraxxus- Pestilence";"Conservée";"Azeroth";"Royaumes de l'Est";"EnvArtDevMaldraxxus- Pestilence";"continent:eastern-kingdoms";"region";"1";"Shadowlands";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > EnvArtDevMaldraxxus- Pestilence";"";"https://www.wowhead.com/fr/zone=11476"
"11477";"EnvArtMaldraxxus- Champ de bataille";"Conservée";"Azeroth";"Royaumes de l'Est";"EnvArtMaldraxxus- Champ de bataille";"continent:eastern-kingdoms";"region";"1";"Shadowlands";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > EnvArtMaldraxxus- Champ de bataille";"";"https://www.wowhead.com/fr/zone=11477"
"9489";"Éperon rocheux";"Conservée";"Azeroth";"Royaumes de l'Est";"Éperon rocheux";"continent:eastern-kingdoms";"region";"1";"Battle for Azeroth";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Éperon rocheux";"";"https://www.wowhead.com/fr/zone=9489"
"5144";"Étendues Chatoyantes";"Conservée";"Azeroth";"Royaumes de l'Est";"Étendues Chatoyantes";"continent:eastern-kingdoms";"region";"1";"Cataclysm";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Étendues Chatoyantes";"";"https://www.wowhead.com/fr/zone=5144"
"13580";"Étendues Fongiques";"Conservée";"Azeroth";"Royaumes de l'Est";"Étendues Fongiques";"continent:eastern-kingdoms";"region";"1";"Shadowlands";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Étendues Fongiques";"";"https://www.wowhead.com/fr/zone=13580"
"13946";"Ferme pandarène de Marie Lazar";"Conservée";"Azeroth";"Royaumes de l'Est";"Ferme pandarène de Marie Lazar";"continent:eastern-kingdoms";"region";"1";"Dragonflight";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Ferme pandarène de Marie Lazar";"";"https://www.wowhead.com/fr/zone=13946"
"9541";"Ferme pandarène";"Conservée";"Azeroth";"Royaumes de l'Est";"Ferme pandarène";"continent:eastern-kingdoms";"region";"1";"Battle for Azeroth";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Ferme pandarène";"";"https://www.wowhead.com/fr/zone=9541"
"13582";"Fil des ténèbres";"Conservée";"Azeroth";"Royaumes de l'Est";"Fil des ténèbres";"continent:eastern-kingdoms";"region";"1";"Shadowlands";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Fil des ténèbres";"";"https://www.wowhead.com/fr/zone=13582"
"7889";"Fléche de la citadelle Pourpre";"Conservée";"Azeroth";"Royaumes de l'Est";"Fléche de la citadelle Pourpre";"continent:eastern-kingdoms";"region";"1";"Legion";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Fléche de la citadelle Pourpre";"";"https://www.wowhead.com/fr/zone=7889"
"12";"Forêt d’Elwynn";"Conservée";"Azeroth";"Royaumes de l'Est";"Forêt d’Elwynn";"continent:eastern-kingdoms";"region";"1";"Vanilla";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Forêt d’Elwynn";"";"https://www.wowhead.com/fr/zone=12"
"4815";"Forêt de Varech’thar";"Conservée";"Azeroth";"Royaumes de l'Est";"Forêt de Varech’thar";"continent:eastern-kingdoms";"region";"1";"Cataclysm";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Forêt de Varech’thar";"";"https://www.wowhead.com/fr/zone=4815"
"130";"Forêt des Pins-Argentés";"Conservée";"Azeroth";"Royaumes de l'Est";"Forêt des Pins-Argentés";"continent:eastern-kingdoms";"region";"1";"Vanilla";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Forêt des Pins-Argentés";"";"https://www.wowhead.com/fr/zone=130"
"1537";"Forgefer";"Conservée";"Azeroth";"Royaumes de l'Est";"Forgefer";"continent:eastern-kingdoms";"region";"1";"Vanilla";"Zone";"pending";"";"Azeroth > Royaumes de l'Est > Forgefer";"";"https://www.wowhead.com/fr/zone=1537"
"8529";"Fosse de Saron";"Conservée";"Azeroth";"Royaumes de l'Est";"Fosse de Saron";"continent:eastern-kingdoms";"region";"1";"Legion";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Fosse de Saron";"";"https://www.wowhead.com/fr/zone=8529"
"1497";"Fossoyeuse";"Conservée";"Azeroth";"Royaumes de l'Est";"Fossoyeuse";"continent:eastern-kingdoms";"region";"1";"Vanilla";"Zone";"pending";"";"Azeroth > Royaumes de l'Est > Fossoyeuse";"";"https://www.wowhead.com/fr/zone=1497"
"4714";"Gilnéas";"Conservée";"Azeroth";"Royaumes de l'Est";"Gilnéas";"continent:eastern-kingdoms";"region";"1";"Cataclysm";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Gilnéas";"";"https://www.wowhead.com/fr/zone=4714"
"4755";"Gilnéas";"Conservée";"Azeroth";"Royaumes de l'Est";"Gilnéas";"continent:eastern-kingdoms";"region";"1";"Cataclysm";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Gilnéas";"";"https://www.wowhead.com/fr/zone=4755"
"51";"Gorge des Vents brûlants";"Conservée";"Azeroth";"Royaumes de l'Est";"Gorge des Vents brûlants";"continent:eastern-kingdoms";"region";"1";"Vanilla";"Zone";"pending";"awaiting_manual_review";"Azeroth > Royaumes de l'Est > Gorge des Vents brûlants";"";"https://www.wowhead.com/fr/zone=51"
