"wowheadZoneId";"nom";"decision";"monde";"continent";"region";"parent";"typeGeographique";"profondeur";"extension";"typeInstance";"statutRevue";"methodeRevue";"chemin";"note";"wowheadUrl"
"6757";"Île du Temps figé";"Conservée";"Azeroth";"Pandarie";"Île du Temps figé";"continent:pandaria";"region";"1";"Mists of Pandaria";"Zone";"pending";"awaiting_manual_review";"Azeroth > Pandarie > Île du Temps figé";"";"https://www.wowhead.com/fr/zone=6757"
"6507";"Île du Tonnerre";"Conservée";"Azeroth";"Pandarie";"Île du Tonnerre";"continent:pandaria";"region";"1";"Mists of Pandaria";"Zone";"pending";"awaiting_manual_review";"Azeroth > Pandarie > Île du Tonnerre";"";"https://www.wowhead.com/fr/zone=6507"
"6675";"Île du Tonnerre";"Conservée";"Azeroth";"Pandarie";"Île du Tonnerre";"continent:pandaria";"region";"1";"Mists of Pandaria";"Scénario";"pending";"awaiting_manual_review";"Azeroth > Pandarie > Île du Tonnerre";"";"https://www.wowhead.com/fr/zone=6675"
"6677";"Île du Tonnerre";"Conservée";"Azeroth";"Pandarie";"Île du Tonnerre";"continent:pandaria";"region";"1";"Mists of Pandaria";"Scénario";"pending";"awaiting_manual_review";"Azeroth > Pandarie > Île du Tonnerre";"";"https://www.wowhead.com/fr/zone=6677"
"6666";"Infiltrer le chantier naval";"Conservée";"Azeroth";"Pandarie";"Infiltrer le chantier naval";"continent:pandaria";"region";"1";"Mists of Pandaria";"Scénario";"pending";"awaiting_manual_review";"Azeroth > Pandarie > Infiltrer le chantier naval";"";"https://www.wowhead.com/fr/zone=6666"
"6328";"L’assaut de Zan’vess";"Conservée";"Azeroth";"Pandarie";"L’assaut de Zan’vess";"continent:pandaria";"region";"1";"Mists of Pandaria";"Scénario";"pending";"awaiting_manual_review";"Azeroth > Pandarie > L’assaut de Zan’vess";"";"https://www.wowhead.com/fr/zone=6328"
"10920";"L’escalier Dérobé";"Conservée";"Azeroth";"Pandarie";"L’escalier Dérobé";"continent:pandaria";"region";"1";"Battle for Azeroth";"Zone";"pending";"awaiting_manual_review";"Azeroth > Pandarie > L’escalier Dérobé";"";"https://www.wowhead.com/fr/zone=10920"
"11054";"L’escalier Dérobé";"Conservée";"Azeroth";"Pandarie";"L’escalier Dérobé";"continent:pandaria";"region";"1";"Battle for Azeroth";"Zone";"pending";"awaiting_manual_review";"Azeroth > Pandarie > L’escalier Dérobé";"";"https://www.wowhead.com/fr/zone=11054"
"6006";"L’escalier Dérobé";"Conservée";"Azeroth";"Pandarie";"L’escalier Dérobé";"continent:pandaria";"region";"1";"Mists of Pandaria";"Zone";"pending";"awaiting_manual_review";"Azeroth > Pandarie > L’escalier Dérobé";"";"https://www.wowhead.com/fr/zone=6006"
"6863";"L’ingrédient mystère";"Conservée";"Azeroth";"Pandarie";"L’ingrédient mystère";"continent:pandaria";"region";"1";"Mists of Pandaria";"Scénario";"pending";"awaiting_manual_review";"Azeroth > Pandarie > L’ingrédient mystère";"";"https://www.wowhead.com/fr/zone=6863"
"11024";"La forêt de Jade";"Conservée";"Azeroth";"Pandarie";"La forêt de Jade";"continent:pandaria";"region";"1";"Battle for Azeroth";"Zone";"pending";"awaiting_manual_review";"Azeroth > Pandarie > La forêt de Jade";"";"https://www.wowhead.com/fr/zone=11024"
"5785";"La forêt de Jade";"Conservée";"Azeroth";"Pandarie";"La forêt de Jade";"continent:pandaria";"region";"1";"Mists of Pandaria";"Zone";"pending";"awaiting_manual_review";"Azeroth > Pandarie > La forêt de Jade";"";"https://www.wowhead.com/fr/zone=5785"
"6209";"La forêt de Jade";"Conservée";"Azeroth";"Pandarie";"La forêt de Jade";"continent:pandaria";"region";"1";"Mists of Pandaria";"Scénario";"pending";"awaiting_manual_review";"Azeroth > Pandarie > La forêt de Jade";"";"https://www.wowhead.com/fr/zone=6209"
"6731";"Les secrets de Ragefeu";"Conservée";"Azeroth";"Pandarie";"Les secrets de Ragefeu";"continent:pandaria";"region";"1";"Mists of Pandaria";"Scénario";"pending";"awaiting_manual_review";"Azeroth > Pandarie > Les secrets de Ragefeu";"";"https://www.wowhead.com/fr/zone=6731"
"6040";"Marécage d’Âprefange";"Conservée";"Azeroth";"Pandarie";"Marécage d’Âprefange";"continent:pandaria";"region";"1";"Mists of Pandaria";"Scénario";"pending";"awaiting_manual_review";"Azeroth > Pandarie > Marécage d’Âprefange";"";"https://www.wowhead.com/fr/zone=6040"
"6500";"Marécage d’Âprefange";"Conservée";"Azeroth";"Pandarie";"Marécage d’Âprefange";"continent:pandaria";"region";"1";"Mists of Pandaria";"Scénario";"pending";"awaiting_manual_review";"Azeroth > Pandarie > Marécage d’Âprefange";"";"https://www.wowhead.com/fr/zone=6500"
"6852";"Ordalie";"Conservée";"Azeroth";"Pandarie";"Ordalie";"continent:pandaria";"region";"1";"Mists of Pandaria";"Scénario";"pending";"awaiting_manual_review";"Azeroth > Pandarie > Ordalie";"";"https://www.wowhead.com/fr/zone=6852"
"11026";"Sommet de Kun-Lai";"Conservée";"Azeroth";"Pandarie";"Sommet de Kun-Lai";"continent:pandaria";"region";"1";"Battle for Azeroth";"Zone";"pending";"awaiting_manual_review";"Azeroth > Pandarie > Sommet de Kun-Lai";"";"https://www.wowhead.com/fr/zone=11026"
"5841";"Sommet de Kun-Lai";"Conservée";"Azeroth";"Pandarie";"Sommet de Kun-Lai";"continent:pandaria";"region";"1";"Mists of Pandaria";"Zone";"pending";"awaiting_manual_review";"Azeroth > Pandarie > Sommet de Kun-Lai";"";"https://www.wowhead.com/fr/zone=5841"
"6419";"Sommet de Kun-Lai";"Conservée";"Azeroth";"Pandarie";"Sommet de Kun-Lai";"continent:pandaria";"region";"1";"Mists of Pandaria";"Zone";"pending";"awaiting_manual_review";"Azeroth > Pandarie > Sommet de Kun-Lai";"";"https://www.wowhead.com/fr/zone=6419"
"7952";"Sommet de Kun-Lai";"Conservée";"Azeroth";"Pandarie";"Sommet de Kun-Lai";"continent:pandaria";"region";"1";"Legion";"Zone";"pending";"awaiting_manual_review";"Azeroth > Pandarie > Sommet de Kun-Lai";"";"https://www.wowhead.com/fr/zone=7952"
"11027";"Steppes de Tanglong";"Conservée";"Azeroth";"Pandarie";"Steppes de Tanglong";"continent:pandaria";"region";"1";"Battle for Azeroth";"Zone";"pending";"awaiting_manual_review";"Azeroth > Pandarie > Steppes de Tanglong";"";"https://www.wowhead.com/fr/zone=11027"
"5842";"Steppes de Tanglong";"Conservée";"Azeroth";"Pandarie";"Steppes de Tanglong";"continent:pandaria";"region";"1";"Mists of Pandaria";"Zone";"pending";"awaiting_manual_review";"Azeroth > Pandarie > Steppes de Tanglong";"";"https://www.wowhead.com/fr/zone=5842"
"6613";"Temple noir";"Conservée";"Azeroth";"Pandarie";"Temple noir";"continent:pandaria";"region";"1";"Mists of Pandaria";"Scénario";"pending";"awaiting_manual_review";"Azeroth > Pandarie > Temple noir";"";"https://www.wowhead.com/fr/zone=6613"
"6138";"Terres de l’Angoisse";"Conservée";"Azeroth";"Pandarie";"Terres de l’Angoisse";"continent:pandaria";"region";"1";"Mists of Pandaria";"Zone";"pending";"awaiting_manual_review";"Azeroth > Pandarie > Terres de l’Angoisse";"";"https://www.wowhead.com/fr/zone=6138"
"6771";"Tournoi des Astres vénérables";"Conservée";"Azeroth";"Pandarie";"Tournoi des Astres vénérables";"continent:pandaria";"region";"1";"Mists of Pandaria";"Scénario";"pending";"awaiting_manual_review";"Azeroth > Pandarie > Tournoi des Astres vénérables";"";"https://www.wowhead.com/fr/zone=6771"
"6616";"Un peu de patience";"Conservée";"Azeroth";"Pandarie";"Un peu de patience";"continent:pandaria";"region";"1";"Mists of Pandaria";"Scénario";"pending";"awaiting_manual_review";"Azeroth > Pandarie > Un peu de patience";"";"https://www.wowhead.com/fr/zone=6616"
"6101";"Une bière foudroyante";"Conservée";"Azeroth";"Pandarie";"Une bière foudroyante";"continent:pandaria";"region";"1";"Mists of Pandaria";"Scénario";"pending";"awaiting_manual_review";"Azeroth > Pandarie > Une bière foudroyante";"";"https://www.wowhead.com/fr/zone=6101"
"6565";"Une dague dans la nuit";"Conservée";"Azeroth";"Pandarie";"Une dague dans la nuit";"continent:pandaria";"region";"1";"Mists of Pandaria";"Scénario";"pending";"awaiting_manual_review";"Azeroth > Pandarie > Une dague dans la nuit";"";"https://www.wowhead.com/fr/zone=6565"
"6309";"Unga Ingou";"Conservée";"Azeroth";"Pandarie";"Unga Ingou";"continent:pandaria";"region";"1";"Mists of Pandaria";"Scénario";"pending";"awaiting_manual_review";"Azeroth > Pandarie > Unga Ingou";"";"https://www.wowhead.com/fr/zone=6309"
"5840";"Val de l’Éternel printemps";"Conservée";"Azeroth";"Pandarie";"Val de l’Éternel printemps";"continent:pandaria";"region";"1";"Mists of Pandaria";"Zone";"pending";"awaiting_manual_review";"Azeroth > Pandarie > Val de l’Éternel printemps";"";"https://www.wowhead.com/fr/zone=5840"
"6733";"Val de l’Éternel printemps";"Conservée";"Azeroth";"Pandarie";"Val de l’Éternel printemps";"continent:pandaria";"region";"1";"Mists of Pandaria";"Scénario";"pending";"awaiting_manual_review";"Azeroth > Pandarie > Val de l’Éternel printemps";"";"https://www.wowhead.com/fr/zone=6733"
"11025";"Vallée des Quatre vents";"Conservée";"Azeroth";"Pandarie";"Vallée des Quatre vents";"continent:pandaria";"region";"1";"Battle for Azeroth";"Zone";"pending";"awaiting_manual_review";"Azeroth > Pandarie > Vallée des Quatre vents";"";"https://www.wowhead.com/fr/zone=11025"
"5805";"Vallée des Quatre vents";"Conservée";"Azeroth";"Pandarie";"Vallée des Quatre vents";"continent:pandaria";"region";"1";"Mists of Pandaria";"Zone";"pending";"awaiting_manual_review";"Azeroth > Pandarie > Vallée des Quatre vents";"";"https://www.wowhead.com/fr/zone=5805"
